# Zini   MH      logAge Mini         int_IMF      Mass  logL   logTe  logg   label McoreTP C_O   period0 period1 period2 period3 period4 pmode Mloss     tau1m X      Y      Xc       Xn       Xo       Cexcess Z       mbolmag Gmag   G_BPmag G_RPmag
  0.0252 0.252   9.0    2.3831219673 2.5818668422 2.29  3.623  3.5048 0.147  8     0.574   0.523 147.32  80.77   52.04   40.26   33.04   2     -8.52E-8  0.0   0.6444 0.3286 0.004118 0.003817 0.01051  -1.0    0.02703 -4.286  -1.953 0.633   -3.376 
  0.0252 0.252   9.0    2.3831241131 2.5818669031 2.29  3.432  3.5293 0.435  8     0.575   0.523 83.51   47.99   31.65   24.3    19.92   3     -3.92E-8  0.0   0.6444 0.3286 0.004117 0.003817 0.01051  -1.0    0.02703 -3.811  -2.272 -0.364  -3.56  
  0.0252 0.252   9.0    2.3831274509 2.5818669979 2.289 3.382  3.5358 0.511  8     0.575   0.522 71.89   41.83   27.76   21.27   17.43   3     -3.23E-8  0.0   0.6444 0.3286 0.004117 0.003817 0.01051  -1.0    0.02703 -3.685  -2.303 -0.559  -3.549 
  0.0252 0.252   9.0    2.3831319809 2.5818671266 2.288 3.442  3.5281 0.42   8     0.575   0.522 85.89   49.24   32.44   24.91   20.42   3     -4.06E-8  0.0   0.6444 0.3286 0.004116 0.003817 0.01051  -1.0    0.02703 -3.834  -2.26  -0.318  -3.555 
  0.0252 0.252   9.0    2.3831379414 2.5818672959 2.287 3.556  3.5133 0.247  8     0.575   0.522 120.85  67.35   43.75   33.76   27.69   2     -6.45E-8  0.0   0.6444 0.3286 0.004115 0.003817 0.01051  -1.0    0.02703 -4.119  -2.071 0.296   -3.452 
  0.0252 0.252   9.0    2.3831453323 2.5818675059 2.286 3.667  3.4988 0.077  8     0.576   0.522 168.99  91.6    58.69   45.48   37.34   2     -1.07E-7  0.0   0.6444 0.3286 0.004113 0.003817 0.01051  -1.0    0.02703 -4.398  -1.861 0.856   -3.31  
  0.0252 0.252   9.0    2.3831543922 2.5818677632 2.284 3.744  3.4886 -0.041 8     0.577   0.522 213.14  113.34  71.91   55.91   45.93   2     -1.72E-7  0.0   0.6444 0.3286 0.00411  0.003817 0.01051  -1.0    0.02702 -4.591  -1.74  1.12    -3.221 
  0.0252 0.252   9.0    2.3831648827 2.5818680612 2.282 3.784  3.4834 -0.102 8     0.577   0.521 240.12  126.43  79.82   62.17   51.08   2     -2.23E-7  0.0   0.6444 0.3286 0.004107 0.003817 0.01051  -1.0    0.02702 -4.689  -1.733 1.15    -3.221 
  0.0252 0.252   9.0    2.3831772804 2.5818684133 2.279 3.799  3.4813 -0.126 8     0.578   0.521 251.73  132.01  83.19   64.83   53.27   2     -2.48E-7  0.0   0.6444 0.3286 0.004103 0.003817 0.01051  -1.0    0.02702 -4.727  -1.726 1.164   -3.218 
  0.0252 0.252   9.0    2.3831915855 2.5818688196 2.276 3.804  3.4803 -0.136 8     0.579   0.52  256.7   134.4   84.62   65.97   54.21   2     -2.59E-7  0.0   0.6444 0.3286 0.004098 0.003817 0.01051  -1.0    0.02701 -4.741  -1.721 1.172   -3.214 
  0.0252 0.252   9.0    2.383191824  2.5818688264 2.276 3.762  3.4857 -0.073 8     0.579   0.548 226.54  119.84  75.85   59.03   48.49   2     -1.95E-7  0.0   0.6437 0.3291 0.004316 0.003812 0.0105   -1.0    0.02725 -4.636  -1.727 1.146   -3.212 
  0.0252 0.252   9.0    2.3831927776 2.5818688535 2.275 3.648  3.5006 0.101  8     0.579   0.548 160.76  87.5    56.17   43.51   35.72   2     -9.68E-8  0.0   0.6437 0.329  0.004316 0.003812 0.0105   -1.0    0.02725 -4.35   -1.875 0.807   -3.317 
  0.0252 0.252   9.0    2.3831949234 2.5818689144 2.275 3.46   3.5251 0.387  8     0.579   0.548 91.48   52.18   34.28   26.36   21.61   3     -4.41E-8  0.0   0.6437 0.329  0.004316 0.003812 0.0105   -1.0    0.02725 -3.88   -2.221 -0.201  -3.534 
  0.0252 0.252   9.0    2.3831982613 2.5818690092 2.274 3.409  3.5318 0.465  8     0.579   0.548 78.47   45.33   29.97   23.0    18.85   3     -3.61E-8  0.0   0.6437 0.329  0.004315 0.003812 0.0105   -1.0    0.02725 -3.752  -2.276 -0.431  -3.548 
  0.0252 0.252   9.0    2.3832027912 2.5818691379 2.273 3.467  3.5242 0.376  8     0.58    0.548 93.49   53.23   34.94   26.87   22.03   3     -4.54E-8  0.0   0.6437 0.329  0.004314 0.003812 0.0105   -1.0    0.02725 -3.898  -2.212 -0.167  -3.53  
  0.0252 0.252   9.0    2.3832087517 2.5818693072 2.272 3.578  3.5096 0.207  8     0.58    0.548 130.52  72.28   46.8    36.15   29.66   2     -7.14E-8  0.0   0.6437 0.329  0.004313 0.003812 0.0105   -1.0    0.02725 -4.175  -1.993 0.487   -3.396 
  0.0252 0.252   9.0    2.3832161427 2.5818695171 2.27  3.686  3.4954 0.041  8     0.581   0.547 180.83  97.46   62.25   48.31   39.66   2     -1.21E-7  0.0   0.6437 0.329  0.004312 0.003812 0.0105   -1.0    0.02725 -4.446  -1.801 0.967   -3.262 
  0.0252 0.252   9.0    2.3832252026 2.5818697744 2.268 3.761  3.4857 -0.072 8     0.581   0.547 226.3   119.71  75.76   58.97   48.44   2     -1.94E-7  0.0   0.6437 0.329  0.00431  0.003813 0.0105   -1.0    0.02724 -4.632  -1.722 1.15    -3.207 
  0.0252 0.252   9.0    2.383235693  2.5818700724 2.266 3.798  3.4807 -0.13  8     0.582   0.547 253.6   132.88  83.7    65.25   53.61   2     -2.5E-7   0.0   0.6437 0.329  0.004307 0.003813 0.0105   -1.0    0.02724 -4.725  -1.714 1.177   -3.206 
  0.0252 0.252   9.0    2.3832480907 2.5818704245 2.263 3.812  3.4788 -0.152 8     0.583   0.546 264.85  138.26  86.93   67.81   55.72   2     -2.77E-7  0.0   0.6437 0.329  0.004304 0.003813 0.0105   -1.0    0.02724 -4.761  -1.716 1.183   -3.21  
  0.0252 0.252   9.0    2.3832623959 2.5818708308 2.259 3.817  3.4781 -0.161 8     0.584   0.546 269.18  140.33  88.17   68.79   56.53   0     -2.88E-7  0.0   0.6437 0.329  0.0043   0.003813 0.0105   -1.0    0.02723 -4.773  -1.717 1.185   -3.213 
  0.0252 0.252   9.0    2.3832626343 2.5818708375 2.259 3.785  3.4822 -0.113 8     0.584   0.575 244.72  128.59  81.11   63.21   51.93   2     -2.31E-7  0.0   0.643  0.3295 0.004523 0.003808 0.0105   -1.0    0.02748 -4.693  -1.714 1.172   -3.203 
  0.0252 0.252   9.0    2.383263588  2.5818708646 2.259 3.671  3.4973 0.062  8     0.584   0.575 173.27  93.71   59.96   46.51   38.18   2     -1.12E-7  0.0   0.643  0.3295 0.004523 0.003808 0.0105   -1.0    0.02748 -4.407  -1.824 0.915   -3.278 
  0.0252 0.252   9.0    2.3832654953 2.5818709188 2.258 3.486  3.5218 0.345  8     0.584   0.575 99.15   56.18   36.78   28.32   23.22   3     -4.95E-8  0.0   0.643  0.3295 0.004523 0.003808 0.0105   -1.0    0.02748 -3.944  -2.19  -0.08   -3.522 
  0.0252 0.252   9.0    2.3832683563 2.5818710001 2.257 3.434  3.5286 0.424  8     0.584   0.574 84.91   48.74   32.12   24.67   20.22   3     -4.04E-8  0.0   0.643  0.3295 0.004521 0.003808 0.0105   -1.0    0.02748 -3.815  -2.256 -0.328  -3.548 
  0.0252 0.252   9.0    2.3832724094 2.5818711152 2.256 3.492  3.5209 0.335  8     0.585   0.574 101.22  57.26   37.45   28.84   23.65   3     -5.09E-8  0.0   0.643  0.3295 0.00452  0.003808 0.0105   -1.0    0.02748 -3.96   -2.18  -0.045  -3.518 
  0.0252 0.252   9.0    2.3832776546 2.5818712641 2.255 3.601  3.5064 0.167  8     0.585   0.574 140.81  77.49   50.0    38.68   31.74   2     -7.97E-8  0.0   0.643  0.3295 0.004518 0.003808 0.0105   -1.0    0.02747 -4.233  -1.949 0.602   -3.366 
  0.0252 0.252   9.0    2.3832843304 2.5818714537 2.253 3.708  3.4922 0.004  8     0.585   0.574 194.39  104.12  66.3    51.51   42.3    2     -1.4E-7   0.0   0.643  0.3295 0.004516 0.003808 0.0105   -1.0    0.02747 -4.499  -1.746 1.072   -3.218 
  0.0252 0.252   9.0    2.3832924366 2.581871684  2.251 3.781  3.4823 -0.11  8     0.586   0.573 243.18  127.83  80.65   62.85   51.63   2     -2.26E-7  0.0   0.6431 0.3295 0.004512 0.003808 0.0105   -1.0    0.02747 -4.683  -1.704 1.18    -3.194 
  0.0252 0.252   9.0    2.3833019733 2.5818719548 2.248 3.819  3.477  -0.169 8     0.587   0.573 273.47  142.34  89.36   69.75   57.32   0     -2.95E-7  0.0   0.6431 0.3295 0.004509 0.003808 0.0105   -1.0    0.02746 -4.778  -1.707 1.199   -3.203 
  0.0252 0.252   9.0    2.383313179  2.581872273  2.245 3.835  3.4747 -0.195 8     0.587   0.572 287.57  149.03  93.37   72.94   59.94   0     -3.32E-7  0.0   0.6431 0.3295 0.004504 0.003808 0.0105   -1.0    0.02746 -4.818  -1.71  1.205   -3.209 
  0.0252 0.252   9.0    2.3833258152 2.5818726319 2.242 3.843  3.4735 -0.208 8     0.588   0.571 294.91  152.5   95.44   74.58   61.3    0     -3.52E-7  0.0   0.6431 0.3294 0.004499 0.003808 0.0105   -1.0    0.02745 -4.836  -1.71  1.21    -3.211 
  0.0252 0.252   9.0    2.3833260536 2.5818726387 2.242 3.819  3.4765 -0.173 8     0.588   0.601 275.11  143.1   89.81   70.12   57.62   0     -2.97E-7  0.0   0.6424 0.3299 0.004725 0.003803 0.01049  -1.0    0.0277  -4.778  -1.7   1.208   -3.196 
  0.0252 0.252   9.0    2.3833270073 2.5818726658 2.241 3.704  3.4919 0.004  8     0.588   0.6   194.15  103.99  66.21   51.45   42.25   2     -1.39E-7  0.0   0.6424 0.3299 0.004724 0.003803 0.01049  -1.0    0.0277  -4.491  -1.73  1.091   -3.202 
  0.0252 0.252   9.0    2.3833286762 2.5818727131 2.241 3.521  3.5165 0.285  8     0.589   0.6   111.34  62.49   40.71   31.4    25.75   2     -5.78E-8  0.0   0.6424 0.3299 0.004723 0.003803 0.01049  -1.0    0.0277  -4.032  -2.101 0.165   -3.464 
  0.0252 0.252   9.0    2.3833315372 2.5818727944 2.24  3.468  3.5236 0.366  8     0.589   0.6   94.88   53.97   35.39   27.24   22.33   3     -4.67E-8  0.0   0.6424 0.3299 0.004721 0.003803 0.01049  -1.0    0.0277  -3.9    -2.197 -0.134  -3.519 
  0.0252 0.252   9.0    2.3833353519 2.5818729027 2.239 3.524  3.5159 0.279  8     0.589   0.6   112.68  63.18   41.14   31.73   26.03   2     -5.87E-8  0.0   0.6424 0.3299 0.004719 0.003803 0.01049  -1.0    0.0277  -4.041  -2.09  0.193   -3.456 
  0.0252 0.252   9.0    2.3833405972 2.5818730517 2.237 3.63   3.5017 0.116  8     0.59    0.599 155.4   84.8    54.49   42.22   34.65   2     -9.1E-8   0.0   0.6424 0.3299 0.004716 0.003803 0.01049  -1.0    0.02769 -4.305  -1.868 0.788   -3.305 
  0.0252 0.252   9.0    2.3833470345 2.5818732345 2.235 3.732  3.4878 -0.042 8     0.59    0.599 212.26  112.83  71.57   55.69   45.74   2     -1.66E-7  0.0   0.6424 0.3299 0.004712 0.003803 0.01049  -1.0    0.02769 -4.561  -1.695 1.166   -3.177 
  0.0252 0.252   9.0    2.3833549023 2.5818734579 2.232 3.802  3.4783 -0.15  8     0.591   0.598 262.86  137.22  86.28   67.33   55.32   2     -2.65E-7  0.0   0.6424 0.3299 0.004708 0.003804 0.01049  -1.0    0.02768 -4.735  -1.684 1.215   -3.179 
  0.0252 0.252   9.0    2.3833642006 2.581873722  2.229 3.837  3.4734 -0.205 8     0.591   0.598 293.06  151.58  94.88   74.15   60.94   0     -3.42E-7  0.0   0.6424 0.3299 0.004702 0.003804 0.01049  -1.0    0.02768 -4.823  -1.695 1.224   -3.196 
  0.0252 0.252   9.0    2.3833749294 2.5818740267 2.226 3.85   3.4714 -0.227 8     0.592   0.597 305.75  157.56  98.45   76.99   63.28   0     -3.78E-7  0.0   0.6425 0.3299 0.004696 0.003804 0.01049  -1.0    0.02767 -4.855  -1.699 1.229   -3.201 
  0.0252 0.252   9.0    2.3833870888 2.581874372  2.222 3.855  3.4705 -0.236 8     0.593   0.596 311.02  160.03  99.92   78.16   64.24   0     -3.93E-7  0.0   0.6425 0.3299 0.004689 0.003804 0.01049  -1.0    0.02766 -4.867  -1.698 1.233   -3.201 
  0.0252 0.252   9.0    2.3833873272 2.5818743787 2.222 3.841  3.4724 -0.214 8     0.593   0.625 297.92  153.85  96.23   75.23   61.83   0     -3.54E-7  0.0   0.6418 0.3303 0.004915 0.003799 0.01048  -1.0    0.02791 -4.831  -1.691 1.233   -3.192 
  0.0252 0.252   9.0    2.3833880424 2.5818743991 2.221 3.725  3.4881 -0.036 8     0.593   0.625 209.66  111.54  70.78   55.08   45.23   2     -1.6E-7   0.0   0.6418 0.3303 0.004914 0.003799 0.01048  -1.0    0.02791 -4.543  -1.685 1.175   -3.166 
  0.0252 0.252   9.0    2.3833899498 2.5818744532 2.221 3.544  3.5128 0.244  8     0.593   0.625 120.61  67.24   43.65   33.71   27.65   2     -6.44E-8  0.0   0.6418 0.3303 0.004914 0.003799 0.01048  -1.0    0.02791 -4.09   -2.024 0.358   -3.409 
  0.0252 0.252   9.0    2.3833925724 2.5818745277 2.22  3.49   3.5201 0.326  8     0.594   0.625 102.42  57.89   37.84   29.16   23.91   2     -5.19E-8  0.0   0.6418 0.3303 0.004913 0.003799 0.01048  -1.0    0.02791 -3.956  -2.153 0.003   -3.496 
  0.0252 0.252   9.0    2.3833961487 2.5818746293 2.218 3.546  3.5124 0.24   8     0.594   0.625 121.47  67.67   43.92   33.93   27.83   2     -6.5E-8   0.0   0.6418 0.3303 0.004912 0.003799 0.01048  -1.0    0.02791 -4.095  -2.016 0.378   -3.402 
  0.0252 0.252   9.0    2.3834011555 2.5818747714 2.216 3.649  3.4983 0.08   8     0.594   0.624 166.57  90.35   57.88   44.9    36.85   2     -1.02E-7  0.0   0.6418 0.3303 0.00491  0.003799 0.01048  -1.0    0.02791 -4.352  -1.802 0.92    -3.252 
  0.0252 0.252   9.0    2.3834071159 2.5818749407 2.214 3.748  3.4846 -0.075 8     0.595   0.624 225.97  119.44  75.56   58.86   48.34   2     -1.87E-7  0.0   0.6418 0.3303 0.004907 0.003799 0.01048  -1.0    0.0279  -4.6    -1.671 1.202   -3.157 
  0.0252 0.252   9.0    2.3834145069 2.5818751506 2.211 3.816  3.4751 -0.18  8     0.595   0.623 278.42  144.57  90.67   70.83   58.2    0     -2.98E-7  0.0   0.6418 0.3303 0.004903 0.003799 0.01049  -1.0    0.0279  -4.769  -1.671 1.24    -3.169 
  0.0252 0.252   9.0    2.3834233284 2.5818754011 2.208 3.849  3.4703 -0.234 8     0.596   0.623 309.58  159.29  99.46   77.82   63.96   0     -3.83E-7  0.0   0.6418 0.3303 0.004896 0.0038   0.01049  -1.0    0.02789 -4.853  -1.681 1.25    -3.184 
  0.0252 0.252   9.0    2.383433342  2.5818756854 2.204 3.862  3.4682 -0.256 8     0.597   0.621 322.82  165.5   103.16  80.76   66.38   0     -4.23E-7  0.0   0.6419 0.3303 0.004886 0.0038   0.01049  -1.0    0.02788 -4.885  -1.688 1.253   -3.194 
  0.0252 0.252   9.0    2.3834450245 2.5818760172 2.2   3.866  3.4673 -0.265 8     0.598   0.62  328.53  168.15  104.73  82.02   67.42   0     -4.39E-7  0.0   0.6419 0.3302 0.004873 0.0038   0.01049  -1.0    0.02787 -4.896  -1.689 1.257   -3.195 
  0.0252 0.252   9.0    2.3834452629 2.5818760239 2.2   3.86   3.4681 -0.256 8     0.598   0.653 322.83  165.48  103.14  80.75   66.37   0     -4.2E-7   0.0   0.6411 0.3308 0.005129 0.003795 0.01048  -1.0    0.02815 -4.881  -1.683 1.259   -3.188 
  0.0252 0.252   9.0    2.3834459782 2.5818760442 2.199 3.745  3.484  -0.077 8     0.598   0.653 226.64  119.73  75.72   59.0    48.46   2     -1.86E-7  0.0   0.6411 0.3308 0.005129 0.003795 0.01048  -1.0    0.02815 -4.593  -1.653 1.221   -3.14  
  0.0252 0.252   9.0    2.3834476471 2.5818760916 2.199 3.566  3.5087 0.201  8     0.598   0.652 130.82  72.43   46.85   36.24   29.73   2     -7.14E-8  0.0   0.6411 0.3308 0.005128 0.003795 0.01048  -1.0    0.02815 -4.145  -1.936 0.563   -3.342 
  0.0252 0.252   9.0    2.3834500313 2.5818761593 2.197 3.511  3.5163 0.286  8     0.598   0.652 110.7   62.17   40.49   31.25   25.62   2     -5.72E-8  0.0   0.6411 0.3308 0.005127 0.003795 0.01048  -1.0    0.02815 -4.009  -2.069 0.203   -3.434 
  0.0252 0.252   9.0    2.3834536076 2.5818762609 2.196 3.566  3.5086 0.2    8     0.598   0.652 131.13  72.58   46.95   36.32   29.79   2     -7.16E-8  0.0   0.6411 0.3308 0.005125 0.003795 0.01048  -1.0    0.02814 -4.146  -1.931 0.571   -3.339 
  0.0252 0.252   9.0    2.3834581375 2.5818763895 2.194 3.667  3.4945 0.043  8     0.599   0.652 178.87  96.41   61.57   47.83   39.26   2     -1.15E-7  0.0   0.6411 0.3307 0.005122 0.003795 0.01048  -1.0    0.02814 -4.397  -1.725 1.053   -3.188 
  0.0252 0.252   9.0    2.383464098  2.5818765588 2.191 3.763  3.481  -0.109 8     0.599   0.651 241.1   126.68  79.91   62.32   51.19   2     -2.11E-7  0.0   0.6411 0.3307 0.005118 0.003795 0.01048  -1.0    0.02814 -4.638  -1.637 1.247   -3.128 
  0.0252 0.252   9.0    2.3834710121 2.5818767551 2.188 3.829  3.4716 -0.212 8     0.6     0.651 295.64  152.63  95.47   74.67   61.36   0     -3.35E-7  0.0   0.6411 0.3307 0.005113 0.003795 0.01048  -1.0    0.02813 -4.801  -1.651 1.272   -3.153 
  0.0252 0.252   9.0    2.3834793568 2.5818769921 2.185 3.861  3.4668 -0.265 8     0.601   0.65  327.98  167.82  104.51  81.86   67.29   0     -4.3E-7   0.0   0.6412 0.3307 0.005106 0.003795 0.01048  -1.0    0.02812 -4.883  -1.671 1.276   -3.178 
  0.0252 0.252   9.0    2.3834888935 2.5818772628 2.18  3.873  3.4648 -0.286 8     0.601   0.648 341.83  174.26  108.34  84.91   69.8    0     -4.74E-7  0.0   0.6412 0.3307 0.005096 0.003795 0.01048  -1.0    0.02811 -4.914  -1.678 1.278   -3.187 
  0.0252 0.252   9.0    2.3834998608 2.5818775743 2.175 3.878  3.4638 -0.295 8     0.602   0.647 347.99  177.1   110.02  86.26   70.91   0     -4.94E-7  0.0   0.6412 0.3307 0.005084 0.003796 0.01048  -1.0    0.0281  -4.925  -1.679 1.282   -3.188 
  0.0252 0.252   9.0    2.3835000992 2.581877581  2.175 3.88   3.4635 -0.298 8     0.602   0.682 350.08  178.07  110.59  86.72   71.28   0     -5.0E-7   0.0   0.6404 0.3312 0.00536  0.00379  0.01047  -1.0    0.0284  -4.929  -1.679 1.283   -3.189 
  0.0252 0.252   9.0    2.3835008144 2.5818776013 2.174 3.764  3.4797 -0.118 8     0.602   0.682 245.18  128.59  81.04   63.24   51.94   2     -2.15E-7  0.0   0.6404 0.3312 0.00536  0.00379  0.01047  -1.0    0.0284  -4.64   -1.616 1.271   -3.109 
  0.0252 0.252   9.0    2.3835024834 2.5818776487 2.174 3.587  3.5046 0.158  8     0.602   0.682 141.91  78.01   50.28   38.95   31.95   2     -7.91E-8  0.0   0.6404 0.3312 0.005359 0.00379  0.01047  -1.0    0.0284  -4.198  -1.859 0.728   -3.283 
  0.0252 0.252   9.0    2.3835048676 2.5818777164 2.172 3.532  3.5123 0.244  8     0.603   0.682 119.71  66.78   43.34   33.5    27.47   2     -6.32E-8  0.0   0.6404 0.3312 0.005358 0.00379  0.01047  -1.0    0.0284  -4.06   -1.976 0.42    -3.363 
  0.0252 0.252   9.0    2.3835082054 2.5818778112 2.17  3.586  3.5046 0.159  8     0.603   0.682 141.72  77.92   50.22   38.91   31.92   2     -7.89E-8  0.0   0.6404 0.3312 0.005356 0.00379  0.01047  -1.0    0.0284  -4.195  -1.857 0.73    -3.281 
  0.0252 0.252   9.0    2.3835127354 2.5818779398 2.168 3.684  3.4906 0.004  8     0.603   0.681 192.48  103.06  65.6    51.03   41.89   2     -1.3E-7   0.0   0.6404 0.3312 0.005353 0.00379  0.01047  -1.0    0.02839 -4.441  -1.642 1.194   -3.118 
  0.0252 0.252   9.0    2.3835184574 2.5818781023 2.165 3.779  3.4772 -0.144 8     0.604   0.681 258.06  134.72  84.72   66.17   54.35   2     -2.4E-7   0.0   0.6404 0.3312 0.005349 0.00379  0.01047  -1.0    0.02839 -4.676  -1.614 1.284   -3.109 
  0.0252 0.252   9.0    2.3835253716 2.5818782986 2.161 3.842  3.468  -0.246 8     0.604   0.68  315.18  161.71  100.85  78.99   64.91   0     -3.81E-7  0.0   0.6404 0.3312 0.005344 0.00379  0.01047  -1.0    0.02838 -4.836  -1.638 1.3     -3.144 
  0.0252 0.252   9.0    2.3835334778 2.5818785288 2.157 3.874  3.4632 -0.297 8     0.605   0.679 349.05  177.49  110.23  86.45   71.06   0     -4.9E-7   0.0   0.6404 0.3312 0.005338 0.003791 0.01047  -1.0    0.02838 -4.915  -1.663 1.299   -3.173 
  0.0252 0.252   9.0    2.3835427761 2.5818787928 2.152 3.886  3.4612 -0.318 8     0.606   0.678 363.76  184.28  114.25  89.66   73.7    0     -5.42E-7  0.0   0.6405 0.3312 0.00533  0.003791 0.01047  -1.0    0.02837 -4.946  -1.671 1.299   -3.183 
  0.0252 0.252   9.0    2.3835535049 2.5818790974 2.146 3.891  3.4603 -0.328 8     0.607   0.677 368.75  187.38  116.07  91.13   74.91   0     -5.67E-7  0.0   0.6405 0.3311 0.005319 0.003791 0.01047  -1.0    0.02836 -4.958  -1.672 1.302   -3.184 
  0.0252 0.252   9.0    2.3835537434 2.5818791042 2.146 3.9    3.459  -0.342 8     0.607   0.714 375.91  192.28  118.97  93.44   76.82   0     -6.09E-7  0.0   0.6396 0.3317 0.005608 0.003785 0.01047  -1.0    0.02867 -4.98   -1.681 1.302   -3.195 
  0.0252 0.252   9.0    2.3835544586 2.5818791245 2.145 3.785  3.4754 -0.162 8     0.607   0.714 266.47  138.66  87.06   68.05   55.9    0     -2.55E-7  0.0   0.6396 0.3317 0.005608 0.003785 0.01047  -1.0    0.02867 -4.692  -1.602 1.303   -3.099 
  0.0252 0.252   9.0    2.3835558891 2.5818791651 2.144 3.61   3.5003 0.113  8     0.607   0.714 154.74  84.41   54.2    42.05   34.5    2     -8.87E-8  0.0   0.6396 0.3317 0.005607 0.003785 0.01047  -1.0    0.02867 -4.254  -1.772 0.912   -3.215 
  0.0252 0.252   9.0    2.3835582733 2.5818792328 2.143 3.554  3.5082 0.2    8     0.607   0.714 130.15  72.07   46.61   36.08   29.59   2     -7.05E-8  0.0   0.6396 0.3317 0.005605 0.003785 0.01047  -1.0    0.02867 -4.114  -1.889 0.619   -3.298 
  0.0252 0.252   9.0    2.3835613728 2.5818793208 2.141 3.608  3.5005 0.115  8     0.607   0.714 154.02  84.05   53.97   41.88   34.36   2     -8.81E-8  0.0   0.6396 0.3317 0.005603 0.003785 0.01047  -1.0    0.02867 -4.249  -1.773 0.906   -3.215 
  0.0252 0.252   9.0    2.3835656643 2.5818794427 2.138 3.704  3.4866 -0.038 8     0.608   0.713 208.32  110.73  70.23   54.72   44.92   2     -1.51E-7  0.0   0.6396 0.3317 0.0056   0.003785 0.01047  -1.0    0.02867 -4.49   -1.605 1.254   -3.088 
  0.0252 0.252   9.0    2.3835709095 2.5818795916 2.135 3.796  3.4734 -0.183 8     0.608   0.713 277.9   144.04  90.28   70.61   58.01   0     -2.8E-7   0.0   0.6396 0.3317 0.005596 0.003785 0.01047  -1.0    0.02866 -4.72   -1.599 1.314   -3.098 
  0.0252 0.252   9.0    2.3835773468 2.5818797744 2.13  3.858  3.4643 -0.283 8     0.608   0.712 338.2   172.29  107.11  84.01   69.04   0     -4.47E-7  0.0   0.6397 0.3317 0.005591 0.003786 0.01047  -1.0    0.02866 -4.876  -1.637 1.32    -3.146 
  0.0252 0.252   9.0    2.3835849762 2.581879991  2.126 3.89   3.4597 -0.334 8     0.609   0.711 370.03  188.86  116.92  91.84   75.49   0     -5.76E-7  0.0   0.6397 0.3317 0.005585 0.003786 0.01047  -1.0    0.02865 -4.955  -1.663 1.315   -3.176 
  0.0252 0.252   9.0    2.3835937977 2.5818802414 2.12  3.902  3.4577 -0.355 8     0.61    0.71  380.47  196.18  121.24  95.29   78.33   0     -6.51E-7  0.0   0.6397 0.3317 0.005577 0.003786 0.01047  -1.0    0.02864 -4.986  -1.675 1.319   -3.19  
  0.0252 0.252   9.0    2.3836038113 2.5818805257 2.113 3.908  3.4568 -0.366 8     0.611   0.709 385.33  199.71  123.32  96.96   79.71   0     -7.23E-7  0.0   0.6397 0.3316 0.005568 0.003786 0.01047  -1.0    0.02863 -4.999  -1.679 1.323   -3.195 
  0.0252 0.252   9.0    2.3836040497 2.5818805325 2.113 3.923  3.4545 -0.39  8     0.611   0.748 398.35  208.77  128.65  101.22  83.22   0     -9.38E-7  0.0   0.6388 0.3322 0.005865 0.00378  0.01046  -1.0    0.02896 -5.038  -1.692 1.333   -3.211 
  0.0252 0.252   9.0    2.3836047649 2.5818805528 2.112 3.808  3.471  -0.209 8     0.611   0.747 291.72  150.47  94.1    73.68   60.53   0     -3.12E-7  0.0   0.6388 0.3322 0.005865 0.00378  0.01046  -1.0    0.02896 -4.75   -1.593 1.329   -3.095 
  0.0252 0.252   9.0    2.3836061954 2.5818805934 2.111 3.635  3.4959 0.063  8     0.611   0.747 170.04  91.96   58.8    45.71   37.5    2     -1.02E-7  0.0   0.6388 0.3322 0.005864 0.00378  0.01046  -1.0    0.02896 -4.317  -1.69  1.066   -3.148 
  0.0252 0.252   9.0    2.3836083412 2.5818806544 2.109 3.578  3.5039 0.152  8     0.611   0.747 142.59  78.32   50.44   39.12   32.08   2     -8.0E-8   0.0   0.6388 0.3322 0.005863 0.00378  0.01046  -1.0    0.02895 -4.175  -1.814 0.788   -3.241 
  0.0252 0.252   9.0    2.3836114407 2.5818807423 2.107 3.631  3.4961 0.067  8     0.611   0.747 168.57  91.23   58.35   45.36   37.21   2     -9.98E-8  0.0   0.6388 0.3322 0.005861 0.00378  0.01046  -1.0    0.02895 -4.307  -1.69  1.061   -3.147 
  0.0252 0.252   9.0    2.3836154938 2.5818808574 2.103 3.725  3.4823 -0.083 8     0.612   0.747 226.99  119.66  75.6    59.01   48.45   2     -1.78E-7  0.0   0.6388 0.3322 0.005859 0.00378  0.01046  -1.0    0.02895 -4.543  -1.573 1.303   -3.061 
  0.0252 0.252   9.0    2.3836205006 2.5818809996 2.099 3.814  3.4692 -0.226 8     0.612   0.746 301.18  154.85  96.7    75.76   62.24   0     -3.32E-7  0.0   0.6388 0.3322 0.005855 0.003781 0.01046  -1.0    0.02894 -4.766  -1.584 1.346   -3.088 
  0.0252 0.252   9.0    2.3836266994 2.5818811756 2.094 3.875  3.4601 -0.323 8     0.613   0.745 362.36  184.56  114.34  89.83   73.83   0     -5.3E-7   0.0   0.6389 0.3322 0.005849 0.003781 0.01046  -1.0    0.02894 -4.916  -1.63  1.343   -3.142 
  0.0252 0.252   9.0    2.3836340904 2.5818813854 2.088 3.905  3.4553 -0.374 8     0.613   0.744 387.59  202.01  124.64  98.06   80.61   0     -7.69E-7  0.0   0.6389 0.3322 0.005841 0.003781 0.01046  -1.0    0.02893 -4.991  -1.657 1.357   -3.175 
